url_id,norm,final_url,target_country,language,page_type,content_entity_id,source_file_or_model,title,meta_description,h1,word_count,faq_count,superlative_hits,em_per_1k,em_dash_count,exclamation_count,impressions_W1,clicks_W1,primary_query,scanner_flags,sel,evidence,json_ld_types,indexability
U004301,https://www.myglobalhealth.online/spain/en,https://www.myglobalhealth.online/spain/en,Spain,en,market_home,,,Online Doctor Spain | Registered GPs & Specialists,"See a registered doctor online today — GP consultations, medical certificates, specialist referrals. Same-day video appointments in Spain.",Online medical care in Spain,2085.0,6.0,1.0,13.908872901678656,29.0,0.0,115.0,0.0,online medical follow up,em_dash_13.9/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U004301.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalOrganization|MedicalOrganization|Country|Organization|BreadcrumbList|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U004227,https://www.myglobalhealth.online/spain/de/blog/normaler-blutdruck-tabelle-nach-alter-und-geschlecht-ohne-mythen,https://www.myglobalhealth.online/spain/de/blog/normaler-blutdruck-tabelle-nach-alter-und-geschlecht-ohne-mythen,Spain,de,blog_post,,,Normaler Blutdruck: Tabelle nach Alter und Geschlecht,"Welcher Blutdruck bei Erwachsenen normal ist, warum es keine getrennte Tabelle für Männer und Frauen gibt und wann ärztlicher Rat sinnvoll ist.",Normaler Blutdruck: Tabelle nach Alter und Geschlecht ohne Mythen,2359.0,6.0,14.0,1.271725307333616,3.0,0.0,100.0,0.0,blutdruck frau 40 jahre,superlative_hits=14,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U004227.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U000953,https://www.myglobalhealth.online/czechia/en,https://www.myglobalhealth.online/czechia/en,Czechia,en,market_home,,,Online Doctor in the Czech Republic | Registered Doctors,Consult doctors registered in the Czech Republic by video. Choose a service and a live appointment; prescriptions and documents depend on clinical assessment.,Online medical care in the Czech Republic,1980.0,6.0,2.0,8.080808080808081,16.0,0.0,41.0,2.0,czech doctor,em_dash_8.1/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000953.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalOrganization|MedicalOrganization|Country|PropertyValue|Organization|BreadcrumbList|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U004473,https://www.myglobalhealth.online/spain/pt/blog/dermatologista-online-espanha,https://www.myglobalhealth.online/spain/pt/blog/dermatologista-online-espanha,Spain,pt,blog_post,,,Dermatologista online: o que resolve e o que não,"Dermatologista online em Espanha: que problemas de pele se resolvem por vídeo ou fotografia, quais exigem consulta presencial e como fazer boas fotos.",Dermatologista online em Espanha: o que resolve e o que exige consulta presencial,2664.0,6.0,6.0,8.258258258258257,22.0,0.0,38.0,0.0,consulta online dermatologista,superlative_hits=6,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U004473.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U004309,https://www.myglobalhealth.online/spain/en/blog/online-dermatologist-spain,https://www.myglobalhealth.online/spain/en/blog/online-dermatologist-spain,Spain,en,blog_post,,,Online dermatologist: what it solves and what not,"Online dermatologist in Spain: which skin problems are solved by video or photograph, which require an in-person visit, and how to take usable photos.",Online dermatologist in Spain: what it solves and what must be seen in person,2622.0,6.0,1.0,9.534706331045005,25.0,0.0,35.0,0.0,online doctor consultation for skin problems,em_dash_9.5/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U004309.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U002045,https://www.myglobalhealth.online/ireland/en/tools/osteoporosis-risk-checker,https://www.myglobalhealth.online/ireland/en/tools/osteoporosis-risk-checker,Ireland,en,tool,,,Osteoporosis Risk Checker Ireland | Should You Get a Bone Density Scan?,"Check the published risk factors for osteoporosis and fragility fracture, and see whether guidelines recommend you be assessed. Not FRAX, not a diagnosis — a case-finding checklist you can bring to a doctor.",Osteoporosis risk checker Ireland,2077.0,8.0,0.0,11.555127587867116,24.0,0.0,32.0,0.0,osteoporosis screening,em_dash_11.6/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U002045.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalWebPage|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem,index
U001951,https://www.myglobalhealth.online/ireland/en/doctors/dr-raafat-ibrahim,https://www.myglobalhealth.online/ireland/en/doctors/dr-raafat-ibrahim,Ireland,en,doctor,doctor:ie:dr-raafat-ibrahim,,Dr Raafat Ibrahim | Consultant Paediatrician in Ireland,"Ireland profile for Dr Raafat Ibrahim, Consultant Paediatrician: professional background, languages and online services linked to this clinician.",Dr Raafat Ibrahim,2223.0,6.0,1.0,8.547008547008549,19.0,0.0,25.0,0.0,raafat ibrahim,em_dash_8.5/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U001951.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Person|ImageObject|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|BreadcrumbList|ListItem|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U003745,https://www.myglobalhealth.online/romania/de/blog/normaler-blutdruck-hilfreicher-leitfaden-nach-alter-ohne-irrefuhrende-tabellen,https://www.myglobalhealth.online/romania/de/blog/normaler-blutdruck-hilfreicher-leitfaden-nach-alter-ohne-irrefuhrende-tabellen,Romania,de,blog_post,,,Normaler Blutdruck nach Alter: Werte richtig einordnen,"Welcher Blutdruck bei Erwachsenen normal ist, was sich mit dem Alter verändert und wann wiederholt hohe Werte ärztlich abgeklärt werden sollten.","Normaler Blutdruck: hilfreicher Leitfaden nach Alter, ohne irreführende Tabellen",2154.0,6.0,15.0,0.0,0.0,0.0,18.0,0.0,blutdrucktabelle nach alter,superlative_hits=15,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U003745.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U000960,https://www.myglobalhealth.online/czechia/en/blog/online-doctor-czechia-what-it-solves,https://www.myglobalhealth.online/czechia/en/blog/online-doctor-czechia-what-it-solves,Czechia,en,blog_post,,,Online doctor 24/7 in Czechia: what it solves,"What an online consultation with a doctor in Czechia can safely solve, what needs an in-person examination, when to call 155, and what a GP still does.",Online doctor 24/7 in Czechia: what a remote consultation solves and what it does not,2581.0,6.0,1.0,11.235955056179774,29.0,0.0,11.0,0.0,24/7 doctor,em_dash_11.2/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000960.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U002681,https://www.myglobalhealth.online/portugal/de,https://www.myglobalhealth.online/portugal/de,Portugal,de,market_home,,,Online-Arzt Portugal | Registrierte Hausärzte & Fachärzte,"Sprechen Sie noch heute per Videoanruf mit einem registrierten Arzt — Hausarzttermine, Atteste, Facharztüberweisungen. Termine am selben Tag, Portugal.",Online-medizinische Versorgung in Portugal,2198.0,6.0,8.0,15.013648771610555,33.0,0.0,11.0,0.0,arzt,superlative_hits=8,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U002681.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalOrganization|MedicalOrganization|Country|PropertyValue|Organization|BreadcrumbList|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U004372,https://www.myglobalhealth.online/spain/en/services/salud-mental-online,https://www.myglobalhealth.online/spain/en/services/salud-mental-online,Spain,en,service,service:es:salud-mental-online,,Mental Health Online Spain | Clinical Assessment | English Doctor,"Anxiety, depression, burnout, or mental health concern in Spain? Our OMC-registered doctors offer confidential GP-level mental health assessments by secure video call. Same-day appointments available.","Mental Health Assessment — Online, Confidential, in Spain",2087.0,8.0,4.0,25.395304264494488,53.0,0.0,11.0,0.0,servicios de psiquiatria online,superlative_hits=4|em_dash_25.4/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U004372.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|MedicalProcedure|ReserveAction|Service|Country|MedicalOrganization|Offer|QuantitativeValue,index
U003736,https://www.myglobalhealth.online/romania/de,https://www.myglobalhealth.online/romania/de,Romania,de,market_home,,,Online-Arzt Rumänien | Registrierte Hausärzte & Fachärzte,Online-Sprechstunden in Rumänien auf Rumänisch oder Englisch. Wählen Sie einen Arzt und prüfen Sie bei der Buchung die verfügbaren Termine.,Online-medizinische Versorgung in Rumänien,1661.0,6.0,8.0,4.214328717639976,7.0,0.0,9.0,1.0,rumänische hausarzt in der nähe,superlative_hits=8,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U003736.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalOrganization|MedicalOrganization|Country|Organization|BreadcrumbList|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U004280,https://www.myglobalhealth.online/spain/de/services/justificante-medico-online,https://www.myglobalhealth.online/spain/de/services/justificante-medico-online,Spain,de,service,service:es:justificante-medico-online,,Online-Ärztliches Attest Spanien | Privates ärztliches Attest,"Privates ärztliches Attest nötig? Zugelassene Ärzte beurteilen Sie per Video und stellen es aus, wenn gerechtfertigt. Kein Ersatz für den parte de baja.",Online-ärztliche Bescheinigung — Privates klinisches Attest am selben Tag,1958.0,8.0,11.0,12.768130745658835,25.0,0.0,9.0,0.0,online ã¤rztliches attest,superlative_hits=11,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U004280.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|MedicalProcedure|ReserveAction|Service|Country|MedicalOrganization|Offer|QuantitativeValue,index
U001997,https://www.myglobalhealth.online/ireland/en/press,https://www.myglobalhealth.online/ireland/en/press,Ireland,en,press,,,Press & Media — Global Health Ireland,"Press information about Global Health in Ireland: who operates the service, how it is regulated, the markets we serve and how to reach our press contact.",Press & media,321.0,0.0,0.0,9.345794392523365,3.0,0.0,8.0,0.0,global medics timesheet,em_dash_9.3/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U001997.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalOrganization|MedicalOrganization|Country|PostalAddress|ContactPoint|Organization|BreadcrumbList|ListItem|ListItem|ListItem,index
U001012,https://www.myglobalhealth.online/czechia/en/services/zenske-zdravi-online,https://www.myglobalhealth.online/czechia/en/services/zenske-zdravi-online,Czechia,en,service,service:cz:zenske-zdravi-online,,Women's Health Online | Czech Republic | English Doctor,"Confidential consultations for contraception, hormonal health, menopause, and women's health. Our ČLK-registered doctors offer confidential assessments in English by secure video call. Same-day appointments.",Women's Health — Confidential Online Assessment in English,1896.0,6.0,1.0,20.042194092827007,38.0,0.0,7.0,0.0,online gynekologie,em_dash_20.0/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U001012.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|MedicalProcedure|ReserveAction|Service|Country|MedicalOrganization|Offer|QuantitativeValue,index
U001923,https://www.myglobalhealth.online/ireland/en/careers,https://www.myglobalhealth.online/ireland/en/careers,Ireland,en,careers,,,Careers at Global Health Ireland,"Join Global Health in Ireland. We work with registered doctors, clinical support and technology teams across Europe and Brazil. See how to apply.",Careers at Global Health,176.0,0.0,0.0,51.13636363636364,9.0,0.0,6.0,1.0,global medics ireland,em_dash_51.1/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U001923.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|BreadcrumbList|ListItem|ListItem|ListItem,index
U002848,https://www.myglobalhealth.online/portugal/en/services/saude-da-mulher,https://www.myglobalhealth.online/portugal/en/services/saude-da-mulher,Portugal,en,service,service:pt:saude-da-mulher,,Online Women's Health Consultation Portugal | Confidential Doctor,"Confidential women's health assessment with a doctor registered with the Portuguese Medical Association. Contraception, hormonal health, menopause, PCOS, and more, by secure video call.",Women's Health Consultation,1927.0,7.0,0.0,19.719771665801765,38.0,0.0,6.0,0.0,consulta online ginecologia,em_dash_19.7/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U002848.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|MedicalProcedure|ReserveAction|Service|Country|MedicalOrganization|Offer|QuantitativeValue,index
U000942,https://www.myglobalhealth.online/czechia/de/services/zenske-zdravi-online,https://www.myglobalhealth.online/czechia/de/services/zenske-zdravi-online,Czechia,de,service,service:cz:zenske-zdravi-online,,Frauengesundheit Online | Tschechische Republik | Englischsprachiger Arzt,"Verhütung, Hormonhaushalt, Wechseljahre oder ein anderes Anliegen zur Frauengesundheit? Unsere bei der ČLK registrierten Ärzte bieten vertrauliche Beratungen auf Englisch per sicherem Videoanruf. Termine noch am selben Tag.",Frauengesundheit — vertrauliche Online-Beratung auf Englisch,1864.0,6.0,10.0,20.3862660944206,38.0,0.0,5.0,0.0,online-konsultation frauengesundheit,superlative_hits=10,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000942.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|MedicalProcedure|ReserveAction|Service|Country|MedicalOrganization|Offer|QuantitativeValue,index
U001866,https://www.myglobalhealth.online/ireland/de/services/chronic-disease-consultation,https://www.myglobalhealth.online/ireland/de/services/chronic-disease-consultation,Ireland,de,service,service:ie:chronic-disease-consultation,,Online-Beratung bei chronischer Erkrankung in Irland | Langzeitbetreuung,"Buchen Sie eine Online-Beratung bei chronischer Erkrankung in Irland zur strukturierten Kontrolle einer Diagnose, Behandlungssicherheit und weiteren Versorgungsplanung.",Online-Beratung bei chronischer Erkrankung in Irland,1913.0,6.0,4.0,0.5227391531625718,1.0,0.0,5.0,0.0,was ist hse-chron und wofür nutzt man es?,superlative_hits=4,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U001866.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem|ListItem|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|MedicalProcedure,index
U003812,https://www.myglobalhealth.online/romania/en/blog/normal-blood-pressure-a-practical-guide-by-age-without-misleading-tables,https://www.myglobalhealth.online/romania/en/blog/normal-blood-pressure-a-practical-guide-by-age-without-misleading-tables,Romania,en,blog_post,,,Normal blood pressure by age · Global Health,"Learn which blood pressure readings are normal in adults, what changes with age, and when repeated high readings need medical review.","Normal blood pressure: a practical guide by age, without misleading tables",2214.0,6.0,9.0,0.0,0.0,0.0,5.0,0.0,blood pressure 152/78,superlative_hits=9,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U003812.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U000307,https://www.myglobalhealth.online/brazil/en/blog/laboratory-test-request-brazil,https://www.myglobalhealth.online/brazil/en/blog/laboratory-test-request-brazil,Brazil,en,blog_post,,,Laboratory test requests in Brazil: how they work,"Requesting laboratory tests in Brazil: what the medical request must contain, how a digitally signed PDF works and when tests are done without a request.",Requesting laboratory tests in Brazil: how the medical request works,2454.0,6.0,1.0,8.149959250203748,20.0,0.0,4.0,0.0,hemato,em_dash_8.1/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000307.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U001970,https://www.myglobalhealth.online/ireland/en/health/respiratory-infections,https://www.myglobalhealth.online/ireland/en/health/respiratory-infections,Ireland,en,health_legacy,,,Respiratory Infection Doctor Ireland | Same-Day,"Chest infections, persistent cough, sore throat and sinus symptoms assessed by an Irish-registered doctor — same-day video appointments, sick cert where warranted.",Respiratory Infections — Online Doctor Ireland,759.0,4.0,0.0,15.810276679841897,12.0,0.0,4.0,0.0,site:www.myglobalhealth.online,em_dash_15.8/1k,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U001970.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|MedicalOrganization|MedicalOrganization|Country|Organization|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U000318,https://www.myglobalhealth.online/brazil/en/doctors,https://www.myglobalhealth.online/brazil/en/doctors,Brazil,en,doctors_index,,,CRM-Registered Doctors | Online Consultations in Brazil,"See CRM-registered doctors available online in Brazil. View registration details, languages and video consultation times.",Doctors who actually pick up.,1647.0,8.0,3.0,4.857316332726169,8.0,0.0,3.0,0.0,doctor visit crm pharma,superlative_hits=3,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000318.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|BreadcrumbList|ListItem|ListItem|ListItem|ItemList|ListItem|Person|ImageObject|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U000891,https://www.myglobalhealth.online/czechia/de/blog/neschopenka-krankschreibung-in-tschechien,https://www.myglobalhealth.online/czechia/de/blog/neschopenka-krankschreibung-in-tschechien,Czechia,de,blog_post,,,Neschopenka: Krankschreibung in Tschechien · Global Health,"Wie die eNeschopenka in Tschechien funktioniert: wer sie ausstellen darf, wie der Arbeitgeber informiert wird und wann sie rückdatiert werden kann.",Neschopenka: wie die elektronische Krankschreibung in Tschechien funktioniert,2137.0,6.0,4.0,7.955077211043519,17.0,0.0,3.0,0.0,neschopenka,superlative_hits=4,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000891.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Article|MedicalWebPage|Person|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|ImageObject|Thing|Organization|MedicalOrganization|BreadcrumbList|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U001781,https://www.myglobalhealth.online/ireland/de,https://www.myglobalhealth.online/ireland/de,Ireland,de,market_home,,,Online-Arzt Irland | Am selben Tag | Global Health,"Sprechen Sie noch heute per Videoanruf mit einem bei IMC registrierten Arzt für Hausarzttermine, Krankschreibungen und Facharztüberweisungen. Termine am selben Tag in ganz Irland ab 39 €.","Online-Arzt Irland | bei IMC registrierte Ärzte, am selben Tag.",3707.0,6.0,16.0,11.060156460749933,41.0,0.0,3.0,0.0,hausarzt,superlative_hits=16,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U001781.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalOrganization|MedicalOrganization|Country|Organization|BreadcrumbList|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U002711,https://www.myglobalhealth.online/portugal/de/doctors/dr-ruben-pereira,https://www.myglobalhealth.online/portugal/de/doctors/dr-ruben-pereira,Portugal,de,doctor,doctor:pt:dr-ruben-pereira,,Dr Ruben Pereira - Allgemeinmedizin | Global Health,"Konsultieren Sie Dr. Rúben Pereira, Spezialist für Psychiatrie und Sportmedizin, mit fundierter wissenschaftlicher Ausbildung. Online-Sprechstunde bei Global Health",Dr Ruben Pereira,1971.0,6.0,7.0,7.102993404363267,14.0,0.0,3.0,0.0,ruben pereira,superlative_hits=7,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U002711.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|Person|ImageObject|MedicalOrganization|PropertyValue|EducationalOccupationalCredential|Organization|Organization|BreadcrumbList|ListItem|ListItem|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
U000482,https://www.myglobalhealth.online/brazil/pt/tools/bmi-calculator,https://www.myglobalhealth.online/brazil/pt/tools/bmi-calculator,Brazil,pt,tool,,,Calculadora IMC Brasil | Calcular o IMC Online,"Calcule seu índice de massa corporal em segundos. Sistema métrico ou imperial, categorias da OMS para adultos e o que o resultado significa na prática.",Calculadora IMC Brasil,1748.0,8.0,3.0,6.864988558352402,12.0,0.0,2.0,0.0,"gestгo de saъdebrl7200%-33%mйdio53 2,65 9,48 880720720880720720590480880590720590",superlative_hits=3,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000482.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalWebPage|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|BreadcrumbList|ListItem|ListItem,index
U000883,https://www.myglobalhealth.online/czechia/de,https://www.myglobalhealth.online/czechia/de,Czechia,de,market_home,,,Online-Arzt Tschechien | Registrierte Hausärzte & Fachärzte,"Sprechen Sie noch heute per Videoanruf mit einem registrierten Arzt — Hausarzttermine, Atteste, Facharztüberweisungen. Termine am selben Tag, Tschechien.",Online-medizinische Versorgung in Tschechien,1939.0,6.0,11.0,8.251676121712222,16.0,0.0,2.0,0.0,deutsch sprechender arzt in der nähe,superlative_hits=11,scanner_flag,seo/tracking/raw/2026-09-15/A2-probe/text/U000883.txt,MedicalOrganization|ImageObject|Country|Country|Country|Country|Country|Country|ContactPoint|PostalAddress|PropertyValue|PropertyValue|PropertyValue|WebSite|MedicalOrganization|MedicalOrganization|Country|PropertyValue|Organization|BreadcrumbList|ListItem|ListItem|FAQPage|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer|Question|Answer,index
