"url","page_type","topic","title","meta_description","h1","subheadings","content_length","primary_cta","secondary_cta","trust_signals","safety_content","faq_count","schema_types","indexable","canonical","internal_links","ranking_keyword_count","estimated_traffic","referring_domains","observed_at","notes"
"https://www.webdoctor.ie/ppc/weight-management-treatment-camp/","ppc landing page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/ppc_page-sitemap.xml; lastmod 2026-02-24T10:07:55+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/pre-diabetes-ireland-prevention/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:48+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/premature-ejaculation-is-it-really-that-common-and-what-causes-it/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:49+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/premature-ejaculation-treatment/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-05-03T11:48:09+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/probiotics-prebiotics-gut-health-ireland/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:48+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/project/cystitis/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:50+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/project/video-consultations/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:51+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/protein-what-is-it-where-do-we-get-it/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:49+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/remote-gp-jobs-ireland/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-01-13T13:41:38+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/rosacea-treatment/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-05-03T11:50:21+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/site_pages/cookies/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2025-03-14T14:06:10+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/site_pages/privacy/","trust/policy/navigation","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-06-23T11:50:25+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/site_pages/terms-and-conditions/","trust/policy/navigation","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-07-20T19:55:13+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/site-map/","html_sitemap","site architecture","","","Site map","consultations|treatments|conditions|health HQ","","Browse pages","","","","","WebPage","true","self","Extensive commercial and informational index","","","","2026-08-25","Strong crawl/discovery surface"
"https://www.webdoctor.ie/stop-smoking-treatment/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-05-03T11:59:16+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/the-impact-of-sleep-deprivation/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:52+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/thrush-treatment/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-05-03T11:31:31+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/thrush-treatment/thrush-symptoms-causes/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2024-05-13T10:39:47+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/thrush-treatment/thrush-treatment-options/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2024-05-03T08:13:30+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/thrush-treatment/thrush-types-treatments/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2024-05-03T08:13:33+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/thrush-treatment/vaginal-thrush/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2024-05-03T08:11:05+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/thrush-what-is-it-and-how-can-we-prevent-it/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:51+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/travel-health-vaccination-service/travel-health-clinic/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-06-11T20:41:57+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/travel-health-vaccination-service/vaccinations-for-america/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-08-03T18:37:43+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/travel-health-vaccination-service/vaccinations-for-vietnam/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2024-11-30T13:05:28+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/travel-health-vaccination-service/vaccine-for-travelling/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-06-11T20:41:57+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/travel-health-vaccination-service/vaccines-for-africa/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2024-11-30T13:05:41+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/travel-health-vaccination-service/vaccines-for-thailand/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-08-03T18:37:26+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/travel-vaccinations-what-you-need-to-know/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:49+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/travel-vaccines-anti-malaria-tablets-online/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-05-03T11:52:39+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/video-consultation-female-doctor/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-05-03T11:58:09+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/video-consultation-portuguese/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-05-03T11:55:14+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/video-consultation-spanish/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-05-03T11:57:28+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/weight-loss-services/self-injectable-weight-loss-treatment/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-08-04T11:30:19+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/weight-loss-services/weight-loss-consultation/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-05-03T11:59:44+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/weight-management-services/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-08-03T19:02:46+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/weight-management-services/assessment/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-07-20T19:41:39+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/weight-management-services/choose-verification-path/","commercial or topic page","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/page-sitemap.xml; lastmod 2026-08-03T19:03:29+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/what-is-an-underactive-thyroid-hypothyroidism/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:50+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/why-offering-online-gp-access-boosts-employee-productivity/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:48+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/workplace-wellbeing-day/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:49+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
"https://www.webdoctor.ie/world-asthma-day/","editorial/supporting","","","","","","","","","","","","","Not page-checked","Unavailable","","","","","2026-08-25","Sitemap-discovered inventory row from https://www.webdoctor.ie/post-sitemap.xml; lastmod 2026-08-03T19:18:52+00:00. Not part of the 20-page deep template sample; page-level fields and OpenSEO URL metrics unavailable."
